quote_id,current_premium,target_premium with e-delivery,policy_term_tenure,source_premium,uncapped percent change,target_premium,Premium for use with LRs,Prior Term Rate Increase Ratio,Rounded Prior Term Rate Increase,,,,
5efe9579-c4e0-4127-9062-8a7f84cff092,2313,"2,537",1,2401,9.68%,2334,2609.782609,,#NAME?,,,,
5f142f26-c2f8-44a8-a661-5a0c1b6b4cd8,606,757,1,606,24.84%,696,658.6956522,,#NAME?,,,,
5f1dc20f-7496-4e84-a9a7-92147b3846c6,1750,"2,018",2,1802,15.31%,2018,1802,0.916230366,#NAME?,,,,
5f22fdce-3d3a-4f29-9dbf-133bf44f04a5,1226,"1,690",1,1268,37.86%,1555,1378.26087,,#NAME?,,,,
5f2f4030-636b-411c-8801-99b7f5741039,550,833,2,568,51.45%,833,568,0.933786078,#NAME?,,,,
5f3bb21a-e745-4de3-b76f-8acd03d12376,2285,"3,174",1,2285,38.90%,2920,2483.695652,,#NAME?,,,,
5f48587c-da42-4ad6-8ba3-63f63b1fc94f,1488,"2,208",5,2108,48.39%,2208,2108,1.266382979,#NAME?,,,,
5f4d2123-1513-4b71-9bc0-5df5b49aaf3d,1438,"2,008",1,1491,39.61%,1847,1620.652174,,#NAME?,,,,
5f5d5116-3c4f-49ad-a601-0c1c36ccc0c2,1212,"1,467",1,1212,21.07%,1350,1317.391304,,#NAME?,,,,
5f5eb592-b66a-4778-bb76-432b88a1302f,614,817,4,611,33.06%,817,611,1.18762089,#NAME?,,,,
5f626cd2-ea1b-480d-8830-b2d9f10f1299,736,"1,161",1,736,57.73%,1068,800,,#NAME?,,,,
5f63b2d5-2199-4fe0-8b58-c5146317582d,2045,"2,385",3,2180,16.63%,2385,2180,1.421125782,#NAME?,,,,
5f6c20da-45f6-4f69-980f-06aec3209e98,1075,"1,359",4,1075,26.42%,1359,1075,0.945470536,#NAME?,,,,
5f7056ae-2d61-49b7-9df0-eba64b8caa8f,915,"1,191",2,948,30.16%,1191,948,1.040955631,#NAME?,,,,
5f71839b-2251-46da-9420-9af85ac47f7b,2274,"2,427",5,2367,6.73%,2427,2367,1.291311755,#NAME?,,,,
5f777f65-67b1-45ce-89fa-f7dd2dfe1ba2,789,"1,290",1,789,63.53%,1187,857.6086957,,#NAME?,,,,
5f85572e-a397-4f5d-90ea-95ab5dd6a200,796,"1,054",5,764,32.41%,1054,764,1.234962406,#NAME?,,,,
5f8731b0-d936-409d-ba8a-57d6625b25a0,774,"1,375",3,910,77.65%,1375,910,1.194444444,#NAME?,,,,
5f875219-f48f-440c-adcc-864ba896d1ee,1144,"1,650",3,1335,44.23%,1650,1335,1.167346939,#NAME?,,,,
5f8bce91-6983-426f-ad08-a7486fece471,718,967,3,760,34.68%,967,760,1.020338983,#NAME?,,,,
5f97d222-a003-4c18-8f20-760b6c7641a4,2135,"2,584",2,1812,21.03%,2584,1812,1.063776781,#NAME?,,,,
5f9d6aec-0e39-4f7e-8734-214b4ccb8aaa,1215,"1,284",2,1256,5.68%,1284,1256,1.522556391,#NAME?,,,,
5fafdcfd-f196-4008-8fb0-2a0cde59a942,914,963,1,945,5.37%,886,1027.173913,,#NAME?,,,,
5fb579d2-89b4-4878-885e-f899dbd87600,600,972,1,618,61.96%,894,671.7391304,,#NAME?,,,,
5fb74dd2-8fcb-4923-b60d-e7ecf377c750,1172,"1,244",6,1153,6.14%,1244,1153,1.25751073,#NAME?,,,,
5fb95bfd-c5c7-4411-840f-ee8db80ba9b6,2061,"2,704",2,2061,31.20%,2704,2061,1.270653514,#NAME?,,,,
5fba1022-94f9-4fe0-9e22-6be8323e4659,1122,"1,507",5,1122,34.31%,1507,1122,1.083011583,#NAME?,,,,
5fbacfaa-9e66-4bbf-9699-7cb30b0a0e64,1951,"3,088",3,2023,58.28%,3088,2023,1.015616866,#NAME?,,,,
5fc10cd0-b978-4051-8a32-128350d94ea2,988,"1,434",1,1021,45.11%,1319,1109.782609,,#NAME?,,,,
5fc44f09-d204-4e25-a006-8bc039acb3ea,1268,"1,571",4,1268,23.90%,1571,1268,1.01521217,#NAME?,,,,
5fc7f129-75dc-46d8-831d-0d6248d65b6f,698,911,4,730,30.52%,911,730,1.213913043,#NAME?,,,,
5fdad881-e3b2-4bf8-88a2-c89fc19a33ab,1651,"1,989",1,1562,20.48%,1830,1697.826087,,#NAME?,,,,
5feebafd-dfd8-460e-8f4b-a5a0d4c2eb24,1134,"1,555",4,1143,37.13%,1555,1143,0.926470588,#NAME?,,,,
5ff06eb5-83db-43b8-82a8-ed5a8fb5a1c0,719,"1,434",5,871,99.44%,1434,871,1.192371476,#NAME?,,,,
5ff7d60a-e57b-48f1-a45d-bee45e0e1b9c,2293,"2,793",1,2371,21.83%,2570,2577.173913,,#NAME?,,,,
5ffd0da0-17eb-4bc8-8aae-56cd00403639,973,"1,469",2,1191,50.98%,1469,1191,1.273496241,#NAME?,,,,
5ffd1225-f9ea-4334-82c3-ce684ad87230,444,755,5,444,70.05%,755,444,1.057142857,#NAME?,,,,
60092022-c7af-47e2-bf42-a15f0cfcc0d8,339,459,4,339,35.40%,459,339,1.049535604,#NAME?,,,,
600a6714-4598-46ce-be62-9c1a7c5d34b1,1461,"1,452",1,1461,-0.60%,1336,1588.043478,,#NAME?,,,,
60303b97-1765-408a-9277-c29a527e02c4,2183,"3,747",2,2187,71.64%,3747,2187,1.042004773,#NAME?,,,,
6034b158-918e-4fed-9e96-9cc42e003411,857,834,3,885,-2.68%,834,885,0.928494041,#NAME?,,,,
60379fd0-70c0-4dc4-a98a-9dbbcd4caebc,1705,"3,316",3,2506,94.49%,3316,2506,1.180747922,#NAME?,,,,
603c5ae4-a075-4d8e-b0c1-2062b8b8bc98,1707,"3,759",1,1707,120.19%,3458,1855.434783,,#NAME?,,,,
603ec8d7-a5c1-43ff-af57-2ba93c19a3e9,1483,"2,041",2,2006,37.63%,2041,2006,1.236842105,#NAME?,,,,
604a9d66-08f0-49af-8af8-15d51603eb3a,852,"1,030",4,965,20.89%,1030,965,1.24379562,#NAME?,,,,
60530dfb-918e-4c20-8bd2-69205f3440ce,2311,"2,907",2,2400,25.79%,2907,2400,1.27187672,#NAME?,,,,
605367e7-4d53-4531-aae6-2949c420d966,957,"1,453",2,957,51.83%,1453,957,1.120608899,#NAME?,,,,
605b3266-52e3-405a-bd01-cf5a6b7f5270,1130,"1,485",1,1169,31.40%,1366,1270.652174,,#NAME?,,,,
60629970-cfa3-4af2-a86f-7beca1b1ab8f,2285,"3,272",2,2365,43.19%,3272,2365,0.769101313,#NAME?,,,,
60638b94-cfc2-46e3-9f8e-47ed451cee37,1864,"2,318",2,1996,24.36%,2318,1996,1.229833547,#NAME?,,,,
606be809-e1d5-4e78-9b90-09ff8ce7cdbc,498,599,2,516,20.28%,599,516,1.041841004,#NAME?,,,,
606c3ff1-a020-4b1c-a88e-ca08d9fb5c03,385,619,5,401,60.78%,619,401,1.185121107,#NAME?,,,,
60739c5e-cdc2-48f6-ae32-9ece83d56dc3,1119,"1,422",2,1359,27.08%,1422,1359,0.98685446,#NAME?,,,,
607a8e26-8093-4c0a-9524-ebf57b727012,1584,"1,889",3,1654,19.26%,1889,1654,1.157657658,#NAME?,,,,
6089583b-c4da-4fe2-9ba3-47d3c1a0edc6,907,"1,253",1,907,38.18%,1153,985.8695652,,#NAME?,,,,
608c9df2-efb8-4d9c-a039-15ac3caae3a6,1200,"1,537",2,1237,28.08%,1537,1237,1.10701107,#NAME?,,,,
60a57b8d-d0a9-43e6-8410-ae5dffea2747,780,"1,091",4,829,39.87%,1091,829,1.164864865,#NAME?,,,,
60a82f97-abf2-4621-ab7c-6f3e35cb8e65,1280,"1,797",1,1280,40.37%,1653,1391.304348,,#NAME?,,,,
60af69d3-0e2c-4304-85ec-09eab419cd35,840,"1,081",4,870,28.69%,1081,870,1.071428571,#NAME?,,,,
60baf9c6-99f9-44a9-9d9b-ce06417da627,2246,"2,401",1,2331,6.91%,2209,2533.695652,,#NAME?,,,,
60ca04ef-509a-4c5c-a355-cf354c86dcd4,1897,"3,063",3,1957,61.47%,3063,1957,0.84386121,#NAME?,,,,
60e19219-efe0-45a5-a958-acde936482bc,517,957,3,558,85.11%,957,558,1.175,#NAME?,,,,
60e86e46-7133-4637-9f1d-580f36cba095,655,"1,154",4,763,76.18%,1154,763,1.197916667,#NAME?,,,,
60edfe57-4b7f-4a2f-a1b7-a59339d62fe0,773,"1,008",3,801,30.40%,1008,801,0.863687151,#NAME?,,,,
60ee0840-acf7-4072-bdf0-7f480f5547f7,1635,"1,914",6,1652,17.06%,1914,1652,1.043256997,#NAME?,,,,
6103c40f-af07-4048-8d16-d66c82c363a4,1515,"2,538",1,1515,67.53%,2335,1646.73913,,#NAME?,,,,
610bfcee-dec3-4f4e-8fb3-aa6b3f4ad227,2236,"3,114",4,2314,39.27%,3114,2314,1.190628328,#NAME?,,,,
610f0f3a-2621-4d88-b231-957dcd277df3,927,910,5,1027,-1.83%,910,1027,0.995828989,#NAME?,,,,
61100da5-0633-4e0e-9276-af70c6162a89,531,"1,163",6,1042,119.02%,1163,1042,1.204081633,#NAME?,,,,
6118bb3b-fb58-44fa-84d1-d41cc6aa4c0d,403,657,1,418,62.91%,604,454.3478261,,#NAME?,,,,
6119411b-e53a-43f9-bfe4-95b41fe4d02e,369,486,5,364,31.71%,486,364,1.234113712,#NAME?,,,,
611b8a36-a01f-496c-aab4-55525b19d210,554,"1,060",4,574,91.34%,1060,574,1.176220807,#NAME?,,,,
6120feea-d028-4c58-bf53-244cee073dba,2433,"3,205",1,2433,31.75%,2949,2644.565217,,#NAME?,,,,
612bfb75-46ad-42f2-b871-3b3ee60112bf,738,885,1,761,19.89%,814,827.173913,,#NAME?,,,,
614159ec-a1fe-4cc8-a8e5-7a518c563a2b,1397,"3,037",1,1451,117.39%,2794,1577.173913,,#NAME?,,,,
61423d00-0704-4d0a-a2c7-cc54a17d1613,1607,"1,843",2,1731,14.69%,1843,1731,0.957687723,#NAME?,,,,
6152cbca-5183-42c9-874e-d61f9fbab680,980,"1,522",1,1014,55.28%,1400,1102.173913,,#NAME?,,,,
6152fbdd-8db7-4918-910f-cd647455a851,1753,"2,281",2,1656,30.12%,2281,1656,1.034218289,#NAME?,,,,
6155f9b3-a913-405a-85c6-343194305071,1059,"1,590",1,1091,50.16%,1463,1185.869565,,#NAME?,,,,
61593fae-4f64-46f2-a080-53f30b422621,797,"1,374",1,797,72.39%,1264,866.3043478,,#NAME?,,,,
61622ac3-9ee3-468b-8fbf-4cbdb60ca5fe,922,"1,204",4,922,30.59%,1204,922,0.854494903,#NAME?,,,,
61681216-f16e-4891-a631-bcc44a9393b5,661,999,5,638,51.13%,999,638,1.167844523,#NAME?,,,,
6168655e-c08a-4d5a-833a-644ce0fdb996,1886,"2,512",1,1891,33.19%,2311,2055.434783,,#NAME?,,,,
616fad8b-cd31-44de-abfe-804799fee92f,1737,"1,970",4,1884,13.41%,1970,1884,1.158772515,#NAME?,,,,
61717ee9-b5fb-4e20-9ad4-f19b34d237fd,917,"1,142",5,949,24.54%,1142,949,1.107487923,#NAME?,,,,
617d7c96-7156-4f0f-9da9-4a1386317455,1258,"1,709",6,1302,35.85%,1709,1302,0.995253165,#NAME?,,,,
61945b3c-373a-48a1-bb95-4a7bbccfbe9b,2204,"2,316",1,2204,5.10%,2131,2395.652174,,#NAME?,,,,
61a1c003-5ac0-4635-8c12-e7abcfb965c6,1973,"2,640",4,1930,33.81%,2640,1930,0.972400197,#NAME?,,,,
61a28bbb-6a42-45e0-b569-62d775e04b18,710,812,5,710,14.37%,812,710,1.023054755,#NAME?,,,,
61a5076b-e61a-4877-a3f2-719117d9a14c,990,"1,567",3,1389,58.28%,1567,1389,1.203311868,#NAME?,,,,
61a53896-fb5d-4562-8b35-2e731600a5d9,1441,"2,967",4,2059,105.90%,2967,2059,1.206867672,#NAME?,,,,
61a583cc-ea5a-4a60-9ade-a3c299c1a95c,1523,"1,960",1,1525,28.68%,1803,1657.608696,,#NAME?,,,,
61a6169b-4164-4607-836f-269b69a8b1c6,1417,"1,685",4,1417,18.91%,1685,1417,0.925538863,#NAME?,,,,
61ad1a04-823d-4868-b416-23be0cea8698,1120,"1,563",2,1160,39.55%,1563,1160,1.06565176,#NAME?,,,,
61b28868-9da1-47e8-bce0-90198d1fd9b1,3916,"4,028",2,4043,2.86%,4028,4043,1.067611778,#NAME?,,,,
61bed42f-f45e-436b-817a-f3267d5c0526,563,895,1,563,58.89%,823,611.9565217,,#NAME?,,,,
61c2a9a3-6b2e-4419-b281-82c1a8a64111,1095,"1,335",3,1133,21.92%,1335,1133,1.174547983,#NAME?,,,,
61da8494-6b38-4d78-b3c2-a9cd8d77d1d3,415,713,3,692,71.81%,713,692,1.227810651,#NAME?,,,,
61e27d7c-5cb1-402a-b522-15b58e229d72,1225,"1,422",3,1225,16.08%,1422,1225,0.963808025,#NAME?,,,,
61f6e64e-eb75-4213-9389-17295b5ee6fd,310,623,1,310,100.91%,573,336.9565217,,#NAME?,,,,
61f914bb-ddd7-42a3-be0b-ad17fa43a84c,1834,"2,304",2,1837,25.63%,2304,1837,1.123876765,#NAME?,,,,
62039915-a2e6-40b7-870c-0c43d2084a18,649,841,2,673,29.58%,841,673,0.954411765,#NAME?,,,,
620e1027-4eb7-4b95-a048-3c3409469fd9,870,"1,278",5,849,46.90%,1278,849,0.92512599,#NAME?,,,,
6211301c-2bd0-4bdd-9cfd-0e5b37970e47,1119,"1,360",5,1164,21.54%,1360,1164,1.047752809,#NAME?,,,,
621362d4-1db2-465e-ae8c-ef7b8c747efc,1154,"1,253",2,1158,8.58%,1253,1158,1.126953125,#NAME?,,,,
62285093-205b-4732-b80a-15653e66e9ad,883,"1,304",1,883,47.72%,1200,959.7826087,,#NAME?,,,,
6239a9cb-55be-4752-a3da-cb6fc0903f2f,1012,951,1,1047,-6.02%,875,1138.043478,,#NAME?,,,,
623a09a8-33af-42a2-835f-5d7e8d0521a4,1060,"1,172",4,997,10.57%,1172,997,1.043307087,#NAME?,,,,
623b8399-46a7-44bd-9885-154df870fe2c,1285,"2,030",1,1285,58.01%,1868,1396.73913,,#NAME?,,,,
6241ef31-58db-469d-be95-5321f55db489,1101,"1,989",6,1232,80.65%,1989,1232,1.230113636,#NAME?,,,,
62449b7b-30f7-42c9-b200-11467cec02c3,862,"1,234",1,862,43.12%,1135,936.9565217,,#NAME?,,,,
6247f0dc-ba96-40ed-9f71-841f9a982ce4,514,"1,220",2,533,137.35%,1220,533,1.048979592,#NAME?,,,,
624aabc1-6c6b-4d3a-8c91-3c4a69ae24c1,558,918,1,580,64.60%,845,630.4347826,,#NAME?,,,,
6251ab01-b783-4126-a85e-646c06f2b5e5,612,832,4,619,35.95%,832,619,1.047945205,#NAME?,,,,
62723837-be6d-431e-83a8-0d157e040618,752,931,5,779,23.80%,931,779,1.041551247,#NAME?,,,,
629ca6ba-1675-4350-b829-77d1c0aab9b6,934,"1,187",1,934,27.08%,1092,1015.217391,,#NAME?,,,,
629f2835-c27d-4d15-bfe9-4bd468f5dff8,1105,"1,294",4,1112,17.10%,1294,1112,0.542198234,#NAME?,,,,
62b6c32a-d86a-4fab-bb28-c3e9ba139aba,1835,"2,866",2,1835,56.19%,2866,1835,1.126267281,#NAME?,,,,
62c4dad4-be94-460b-b5b8-5d853f223033,898,"1,310",2,931,45.88%,1310,931,0.977149075,#NAME?,,,,
62dc3ced-9ace-495d-bf2a-48b3f0b0d5a5,1026,"1,229",3,1026,19.79%,1229,1026,1.057731959,#NAME?,,,,
62de3f1a-35ef-49e5-8831-7bd457197163,483,822,2,542,70.19%,822,542,1.29144385,#NAME?,,,,
62df0b92-2471-4776-8134-e815f75285d0,2765,"3,710",4,2856,34.18%,3710,2856,1.032872619,#NAME?,,,,
62f403bd-67de-4d72-808a-773128bfc06a,818,"1,903",2,1126,132.64%,1903,1126,1.460714286,#NAME?,,,,
62fffc3a-f15a-4464-b8ce-6a0065d6b8e7,455,688,4,564,51.21%,688,564,1.203703704,#NAME?,,,,
630b4344-a41a-44e1-9648-399765b681ba,614,841,4,545,36.97%,841,545,0.771356784,#NAME?,,,,
630bd9e1-0dd2-4f08-8489-4a650368c274,309,779,5,529,152.10%,779,529,1.183908046,#NAME?,,,,
630e9ff0-4c8b-4fff-bbb4-daba1c4ecbe9,974,"1,483",6,1012,52.26%,1483,1012,1.062159215,#NAME?,,,,
631cde87-cc2f-416f-8ca7-25a183134c68,1092,"1,500",4,1092,37.36%,1500,1092,1.071057192,#NAME?,,,,
631d41a0-c4ec-4662-9ce4-6b7d5156c867,334,453,6,347,35.63%,453,347,1.085470085,#NAME?,,,,
632ef998-9870-4e82-ab8b-6236ce870af0,1295,"1,775",1,1342,37.07%,1633,1458.695652,,#NAME?,,,,
6335330f-9ab2-4b2e-a8a1-eee9e57c779c,1438,"1,390",1,1438,-3.32%,1279,1563.043478,,#NAME?,,,,
633c449a-5127-4d3a-bd6e-30816fdb9977,1566,"2,009",3,1618,28.29%,2009,1618,0.942805539,#NAME?,,,,
633f6a51-443d-4a71-ab7f-0f650c71cd13,2392,"3,126",1,2466,30.69%,2876,2680.434783,,#NAME?,,,,
635b1c4a-bfa4-4bc1-ad4f-e0ac87ca625d,1114,"1,975",1,1156,77.29%,1817,1256.521739,,#NAME?,,,,
636983ba-9657-4ef8-a139-c6cde80fa1f5,745,"1,087",5,771,45.91%,1087,771,0.935929648,#NAME?,,,,
6374ce45-ee0b-48ed-92bd-3c0a76870bc9,1904,"2,333",2,1906,22.53%,2333,1906,1.123303835,#NAME?,,,,
6378ff5a-709e-4269-9bdd-70d96be6cc80,1424,"1,691",1,1474,18.77%,1556,1602.173913,,#NAME?,,,,
637c27f9-2ad8-4567-8540-252783cfdd59,1361,"1,387",1,1361,1.91%,1276,1479.347826,,#NAME?,,,,
63854d23-f44b-4f26-bcf1-b2b10c6a12f1,1325,"1,649",1,1325,24.45%,1517,1440.217391,,#NAME?,,,,
638d2990-af5d-4c65-9a2a-e4e6d8e8a336,2116,"2,550",1,2116,20.51%,2346,2300,,#NAME?,,,,
638d8905-83ac-4052-9b55-c30ff600347d,475,939,1,475,97.71%,864,516.3043478,,#NAME?,,,,
63928495-ea5c-42d6-8d71-74d3e1e49d7f,743,"1,096",1,743,47.46%,1008,807.6086957,,#NAME?,,,,
63978a75-438e-41fe-8959-512255e891a9,2364,"2,986",1,2364,26.31%,2747,2569.565217,,#NAME?,,,,
6398e8c2-6bb2-4309-9098-cc6c1769e774,586,941,1,586,60.63%,866,636.9565217,,#NAME?,,,,
63a03ade-4a60-4bde-aa02-2d1b95751f73,472,819,6,561,73.52%,819,561,1.18,#NAME?,,,,
63a0fe96-3453-4772-9f2b-e5c13c6ce939,1328,"1,320",1,1384,-0.64%,1214,1504.347826,,#NAME?,,,,
63a44c79-418b-4f52-be21-3942fa75d8ac,1463,"1,882",1,1508,28.61%,1731,1639.130435,,#NAME?,,,,
63a4c3f0-2848-44d0-a823-25240dfbe45f,1357,"1,624",1,1397,19.67%,1494,1518.478261,,#NAME?,,,,
63add6a2-fa86-4211-b782-97f2b4ed3f05,940,"1,308",1,940,39.11%,1203,1021.73913,,#NAME?,,,,
63b09486-f500-4c24-8501-b37a1f75337d,560,927,4,596,65.54%,927,596,1.183932347,#NAME?,,,,
63b19e29-6149-4ca8-966d-768242219a3b,4610,"8,025",1,4769,74.08%,7383,5183.695652,,#NAME?,,,,
63cadd88-5de9-4582-a841-a6db41a589e1,1377,"1,532",3,1417,11.26%,1532,1417,0.85105068,#NAME?,,,,
63d0faca-90e9-475e-98cf-27d76433e07a,2937,"3,864",5,3404,31.56%,3864,3404,1.107048624,#NAME?,,,,
63f9e180-79b8-4e6b-9c7a-4f9cb9d73d4b,732,"1,247",1,732,70.32%,1147,795.6521739,,#NAME?,,,,
63fe8b60-4aad-4cab-88e9-44b61e15b783,831,"1,220",1,832,46.76%,1122,904.3478261,,#NAME?,,,,
640c922f-50ea-423f-a005-709fc9d47c26,2449,"3,263",1,2535,33.24%,3002,2755.434783,,#NAME?,,,,
64166f12-f6e5-49bf-a2bb-9434a9575b0b,1871,"2,165",1,1939,15.73%,1992,2107.608696,,#NAME?,,,,
64189c47-947e-4659-a47c-200e3f5b93be,773,828,4,773,7.12%,828,773,1.030666667,#NAME?,,,,
642138ea-9738-4eee-b17c-e86026b4257d,837,"1,207",1,837,44.15%,1110,909.7826087,,#NAME?,,,,
642f73d7-a310-41ec-9f59-6bae9539425d,1461,"1,883",5,1462,28.88%,1883,1462,0.980536913,#NAME?,,,,
6431e381-439b-495a-95ed-37e1ef9fe52a,754,"1,277",1,778,69.39%,1175,845.6521739,,#NAME?,,,,
6439fdf3-d197-4465-92d5-20d9d21ec1ca,1126,"2,099",2,1628,86.41%,2099,1628,1.281001138,#NAME?,,,,
643a80ba-dbdf-432e-a297-5f474c32e461,5047,"4,225",4,5246,-16.29%,4225,5246,0.993308404,#NAME?,,,,
644b95b5-c458-442a-b48d-c4f46e8fc1ac,1142,"1,312",2,1180,14.89%,1312,1180,0.977739726,#NAME?,,,,
644ef7d7-1391-4193-a14a-0e4b7d37d414,1326,"1,843",1,1326,39.03%,1696,1441.304348,,#NAME?,,,,
6454888d-f32c-4710-92d4-34c98222b124,1059,"1,489",1,1099,40.62%,1370,1194.565217,,#NAME?,,,,
6459fe87-387a-45e1-ac67-82ac6003f6fc,1510,"1,720",4,1565,13.91%,1720,1565,1.05351682,#NAME?,,,,
646968f4-a6b8-485e-9607-79838426cdce,2085,"3,380",1,2085,62.13%,3110,2266.304348,,#NAME?,,,,
646cee57-29b8-45d7-8cc6-e5c4611f36a5,715,"1,277",4,887,78.60%,1277,887,1.160796325,#NAME?,,,,
6477e8db-36f7-41cf-8d2e-1dc96e9e2240,1782,"2,396",1,1849,34.44%,2204,2009.782609,,#NAME?,,,,
64810138-0eef-47ae-870b-edb4f4f16446,692,"1,049",4,716,51.59%,1049,716,0.951856946,#NAME?,,,,
649f6f22-21ee-437c-adfc-41cbd7c4cbc9,1406,"2,129",6,1541,51.42%,2129,1541,1.1875,#NAME?,,,,
64b46e76-cc4a-4baf-bb64-7ce077014a26,1338,"2,058",1,1387,53.78%,1893,1507.608696,,#NAME?,,,,
64b6b57b-4830-49f9-9d83-71e6fed7f365,872,"1,483",5,987,70.07%,1483,987,1.14586071,#NAME?,,,,
64cc359b-aa51-4f81-8279-8fdde59ebdb9,640,"1,349",2,984,110.78%,1349,984,1.303462322,#NAME?,,,,
64e1de8f-5557-44ba-904a-7391f26ec588,3893,"3,767",3,4010,-3.24%,3767,4010,1.057593045,#NAME?,,,,
64f6e371-c5a9-41f1-ae46-5f6e967ea8a4,1030,"1,753",2,1419,70.19%,1753,1419,1.349934469,#NAME?,,,,
650cc4ee-f92d-42b6-97d6-288b6cef2613,1363,"1,813",2,1770,33.02%,1813,1770,1.305555556,#NAME?,,,,
651b5222-c0aa-4d68-ba1b-9fbb4f50d7e0,306,453,5,317,48.04%,453,317,0.9,#NAME?,,,,
652444fd-3f3c-4be8-9273-ee529d511727,1487,"2,397",1,1487,61.18%,2205,1616.304348,,#NAME?,,,,
6549986b-252a-46dc-89f9-ac713cd3bc59,890,"1,340",1,955,50.59%,1233,1038.043478,,#NAME?,,,,
6550e4e0-4051-4c08-8765-5ec6d0f0e84b,1540,"2,201",1,1540,42.93%,2025,1673.913043,,#NAME?,,,,
65591a76-5ba4-49b2-a32a-c6d83d4542af,1036,"1,318",4,975,27.22%,1318,975,1.001934236,#NAME?,,,,
655e532f-a237-4ff8-a05e-d9b08e8e648b,966,"1,404",1,993,45.38%,1292,1079.347826,,#NAME?,,,,
6560e3c6-93a7-4d58-97c1-c1bebe0cfeae,926,"1,274",3,929,37.58%,1274,929,0.797588286,#NAME?,,,,
65696dc4-b070-4465-a3c0-3ae83713102a,805,"1,293",1,805,60.68%,1190,875,,#NAME?,,,,
6569d2e5-90fd-4ead-a680-bf665b1eb5b6,606,"1,059",6,593,74.75%,1059,593,1.116022099,#NAME?,,,,
656e7a3f-5438-4771-9fa4-d5bc079480ea,2206,"2,674",6,2014,21.21%,2674,2014,1.07978463,#NAME?,,,,
6573b509-5170-4500-adb2-2a4fdf95b553,903,"1,216",1,937,34.70%,1119,1018.478261,,#NAME?,,,,
6576b387-9ce6-4937-8ddb-ec46aaa52940,3045,"3,008",1,3045,-1.23%,2767,3309.782609,,#NAME?,,,,
65979240-851a-4dec-9593-d144daacd973,1668,"3,267",1,1685,95.89%,3006,1831.521739,,#NAME?,,,,
6597c989-4896-497d-8724-22d6eedfe2ae,1311,"1,693",6,1320,29.14%,1693,1320,1.222947761,#NAME?,,,,
6599266f-b178-4e51-aa23-35d833dbacb4,770,932,3,798,21.04%,932,798,1.100473435,#NAME?,,,,
65a7370a-beac-4e82-bfdf-f6ced1f0ac8c,727,"1,050",1,727,44.43%,966,790.2173913,,#NAME?,,,,
65aedd85-fc84-4888-bc01-4113887ef0e4,1763,"2,497",3,2067,41.63%,2497,2067,1.387096774,#NAME?,,,,
65af9080-d703-40be-8a4d-e9036e649472,1426,"2,101",1,1426,47.34%,1933,1550,,#NAME?,,,,
65afcc84-7411-4877-8191-40416a202b10,1083,"1,330",1,1083,22.85%,1224,1177.173913,,#NAME?,,,,
65bc745a-0ca2-4639-9dac-59aa454a0037,3827,"4,194",6,3920,9.59%,4194,3920,0.95675,#NAME?,,,,
65bd4cb7-a7b1-4fc1-bc5b-8dab31bd754b,1424,"2,087",2,1591,46.56%,2087,1591,1.17783292,#NAME?,,,,
65c24be7-13cd-4e55-a3d1-58ba3b818ef9,550,713,4,568,29.64%,713,568,1.180257511,#NAME?,,,,
65ca2827-4681-4175-8625-fcf2b633723c,464,644,4,483,38.79%,644,483,1.227513228,#NAME?,,,,
65cba0e0-f6de-4acc-92a7-a02c601fc8eb,1027,"1,367",1,1030,33.14%,1258,1119.565217,,#NAME?,,,,
65cdd33c-96e8-4f6c-9397-fd143d186aae,3084,"2,940",3,2782,-4.67%,2940,2782,0.967074318,#NAME?,,,,
65d0c6aa-6ef2-491b-8424-cc603adc2adb,994,"1,776",1,996,78.68%,1634,1082.608696,,#NAME?,,,,
65d4105b-8d49-46a5-96a6-75dc6fe808d2,690,"1,031",2,807,49.42%,1031,807,1.309278351,#NAME?,,,,
65da3c36-9130-41a7-bcfd-a7be9c4fb772,935,"1,759",5,1152,88.13%,1759,1152,1.162935323,#NAME?,,,,
65e689e6-82a5-429d-84f1-6959c30bd32f,728,"1,199",2,862,64.70%,1199,862,1.340699816,#NAME?,,,,
65e77a2d-0ffc-4c4c-bf58-b6f2f41773f4,996,"1,413",6,1042,41.87%,1413,1042,1.185714286,#NAME?,,,,
65f9d00d-8322-4ae3-82a2-62c2338464b6,1234,"2,354",3,1524,90.76%,2354,1524,1.241448692,#NAME?,,,,
6606352d-a0f9-443e-9fd3-9213a38875f5,1239,"1,562",1,1239,26.07%,1437,1346.73913,,#NAME?,,,,
6615a0c8-5db8-4ce8-b356-3b8e29f18fd3,360,747,4,492,107.50%,747,492,1.228668942,#NAME?,,,,
66199eaa-30eb-4802-9a68-47cfe70ad87c,777,"1,144",4,1095,47.23%,1144,1095,1.210280374,#NAME?,,,,
661faa1d-18a4-46e1-90c6-6544c0c480d6,1239,"1,224",1,1239,-1.22%,1126,1346.73913,,#NAME?,,,,
66296fb0-91a0-4564-962c-aa7f214de895,970,"1,405",2,1003,44.85%,1405,1003,1.116225547,#NAME?,,,,
662eb65c-3984-42e4-ba0f-8f28320a8a45,884,"1,293",1,884,46.32%,1190,960.8695652,,#NAME?,,,,
6648d5c3-6254-47f6-87b5-c88aa848f2d6,2358,"3,746",1,2436,58.85%,3446,2647.826087,,#NAME?,,,,
